lat;lon
55.79883175;37.40747642
55.88310761;37.54392484
55.86836731;37.5629788
55.87204596;37.56004801
55.87630553;37.55790049
55.89746657;37.54371131
55.66862459;37.55489831
55.80407017;37.42089408
55.80453395;37.41984077
55.74705859;37.67527663
55.80970491;37.45342849
55.8095276;37.45451761
55.7884728;37.40308747
55.58116184;37.63405107
55.58221287;37.62205327
55.80508518;37.39496481
55.8039924;37.40004981
55.80303338;37.40909919
55.87851203;37.54856715
55.87876826;37.54812705
55.86522629;37.54485866
55.79041779;37.40388544
55.70536851;37.68619999
55.89711267;37.53564999
55.88874258;37.51828691
55.89117263;37.52333888
55.89034694;37.52803671
55.8381273;37.63688712
55.74602475;37.73525189
55.63525425;37.52147966
55.78384113;37.45796404
55.7860577;37.46441816
